"","CERTIFY","APPROVE","SPECCERT","WOULDYOU","RECERT","SUBDISC","COLLEGE","EMPLOY","WORKENV","WORKACT","YEARSMEM"
"2956",5,5,5,4,5,"BE","M","E","I","R",19
"2957",2,3,2,4,4,"CM","M","E","I","P",14
"2958",2,2,5,4,5,"CE","M","E","A","E",36
"2959",5,5,5,5,3,"BI","P","E","G","P",15
"2960",5,5,5,2,5,"BI","P","E","A","R",58
"2961",1,1,4,1,2,"QP","M","E","I","C",4
"2962",4,4,2,5,2,"SR","M","E","I","R",4
"2963",5,5,5,5,1,"BI","P","E","I","P",9
"2964",5,5,5,5,5,"CM","P","E","A","E",19
"2965",5,0,5,0,5,"GV","M","E","G","R",15
"2966",1,2,3,1,4,"EN","M","S","I","C",23
"2967",5,3,2,5,1,"EN","M","E","I","C",3
"2968",3,3,3,5,3,"BE","M","R","G","P",39
"2969",4,4,5,5,5,"BI","P","R","A","R",14
"2970",1,1,1,1,5,"BP","M","E","I","P",15
"2971",2,3,4,2,2,"BE","M","E","I","P",3
"2972",5,4,5,5,3,"SS","P","E","G","P",37
"2973",5,5,5,4,1,"GV","B","E","G","P",36
"2974",5,5,3,5,1,"BI","P","E","A","R",10
"2975",5,4,5,3,3,"BP","P","E","I","P",12
"2976",5,5,5,5,2,"PE","P","R","A","E",8
"2977",2,2,2,1,4,"CE","P","E","A","C",29
"2978",1,1,5,1,1,"PE","P","E","A","R",9
"2979",2,2,5,4,3,"QP","M","E","I","C",9
"2980",5,5,5,5,3,"SP","P","E","A","E",14
"2981",4,4,5,5,5,"GV","M","E","G","P",15
"2982",3,3,3,5,2,"TH","M","E","A","E",3
"2983",1,1,1,1,2,"QP","P","E","I","C",4
"2984",3,3,3,3,3,"SS","P","S","","P",3
"2985",4,5,5,5,1,"CE","P","E","A","R",26
"2986",5,5,3,4,5,"BP","M","E","I","R",25
"2987",5,5,5,5,5,"","M","E","I","P",31
"2988",5,4,5,4,3,"GV","P","E","G","E",6
"2989",4,4,5,5,1,"","B","R","G","E",26
"2990",5,5,5,5,3,"BI","P","E","A","R",9
"2991",2,4,5,3,3,"BI","M","E","A","R",59
"2992",2,2,3,2,1,"CM","M","I","A","S",3
"2993",2,3,2,2,4,"CM","P","E","I","R",26
"2994",5,5,5,1,5,"PE","M","E","I","P",11
"2995",4,5,4,4,4,"QP","P","E","I","C",12
"2996",1,1,2,1,2,"BI","P","E","A","C",58
"2997",1,1,2,1,1,"BI","P","E","A","E",9
"2998",1,3,4,2,1,"BA","P","E","A","E",8
"2999",1,3,2,1,2,"BA","P","E","A","R",55
"3000",5,5,5,5,5,"PE","P","E","I","R",4
"3001",3,2,3,2,3,"BA","P","E","A","E",4
"3002",5,5,5,5,5,"BP","P","E","I","R",36
"3003",3,2,4,1,2,"BP","P","E","I","P",4
"3004",1,1,5,5,5,"PE","P","E","A","E",13
"3005",5,4,5,1,1,"BI","P","E","A","E",19
"3006",1,1,2,1,1,"BI","P","E","A","R",23
"3007",3,3,3,1,3,"CM","P","E","A","R",6
"3008",5,5,5,5,5,"CE","P","E","A","C",22
"3009",5,5,5,3,5,"MR","P","E","I","P",6
"3010",1,3,5,1,5,"BE","M","E","I","E",6
"3011",1,1,5,1,2,"BI","M","I","A","S",14
"3012",5,5,5,5,5,"","P","E","A","E",28
"3013",2,2,1,1,1,"PE","M","R","","R",25
"3014",4,4,5,2,3,"","B","I","A","S",3
"3015",1,2,1,4,2,"SR","P","R","","C",40
"3016",2,2,5,2,5,"BI","P","E","I","R",25
"3017",1,1,2,2,1,"CE","B","I","A","S",14
"3018",2,3,2,1,1,"BP","B","E","I","R",55
"3019",5,5,5,5,5,"BP","M","E","I","P",7
"3020",1,3,1,2,3,"BI","M","E","A","R",25
"3021",5,5,5,5,5,"SR","M","R","I","R",52
"3022",5,5,1,2,1,"SR","M","E","I","R",58
"3023",5,5,2,1,5,"BI","P","E","G","C",6
"3024",5,5,5,4,5,"QP","M","S","I","C",57
"3025",1,3,1,1,2,"BE","M","E","I","C",47
"3026",2,2,4,1,2,"BI","P","E","A","R",58
"3027",5,4,5,5,5,"PE","N","E","I","R",55
"3028",4,3,2,5,1,"","B","E","A","E",31
"3029",1,1,2,4,2,"QP","P","E","A","E",5
"3030",1,1,1,2,5,"CM","P","S","I","P",15
"3031",2,2,5,2,3,"BE","M","E","I","P",25
"3032",1,1,2,1,1,"QP","P","E","I","P",15
"3033",3,3,3,4,3,"CM","B","R","","S",3
"3034",1,2,2,1,2,"BI","P","E","A","R",55
"3035",5,5,5,5,5,"BA","P","E","A","R",4
"3036",1,2,2,1,1,"BI","M","E","A","C",57
"3037",5,5,5,2,5,"MR","M","E","I","P",57
"3038",4,4,5,4,2,"GV","M","E","G","",11
"3039",5,5,5,5,5,"BI","P","E","A","E",22
"3040",1,2,2,2,4,"BI","P","E","A","C",25
"3041",2,1,2,1,1,"CM","P","E","A","E",19
"3042",1,1,1,1,2,"BI","P","E","I","C",58
"3043",4,5,5,4,5,"QP","P","E","A","E",55
"3044",5,5,5,5,3,"BI","P","E","A","E",20
"3045",2,2,2,2,4,"PE","P","E","I","C",10
"3046",2,3,5,2,5,"SS","P","E","A","R",25
"3047",5,3,1,2,5,"SS","P","E","A","R",4
"3048",2,3,2,4,4,"SS","P","E","G","R",4
"3049",5,5,5,5,5,"BI","P","E","A","E",9
"3050",1,1,2,1,1,"SS","M","E","G","P",25
"3051",1,1,2,1,5,"","P","I","A","S",14
"3052",5,3,1,2,4,"SR","M","E","I","E",3
"3053",1,1,1,1,1,"QP","B","E","I","P",25
"3054",1,1,5,1,5,"BI","P","E","A","E",26
"3055",2,2,5,2,1,"CM","P","E","A","R",9
"3056",5,5,1,1,2,"SG","P","E","A","P",4
"3057",3,2,2,2,4,"SS","B","S","I","P",14
"3058",1,1,2,1,4,"GV","P","E","G","P",6
"3059",2,3,2,4,3,"GV","P","E","G","R",47
"3060",5,2,5,1,5,"CM","P","E","A","E",17
"3061",3,2,4,2,4,"SR","B","E","I","P",25
"3062",2,3,2,2,4,"EN","B","E","I","C",3
"3063",5,5,5,2,5,"BI","M","E","I","R",47
"3064",1,2,1,1,1,"BI","P","E","A","R",55
"3065",1,0,5,2,2,"MR","M","E","I","C",42
"3066",5,5,5,5,5,"BE","M","E","I","R",25
"3067",5,5,5,4,5,"PE","P","E","","R",25
"3068",1,1,5,2,1,"BI","P","E","A","C",19
"3069",2,3,2,4,1,"EN","P","E","A","R",36
"3070",3,4,3,1,2,"BE","M","E","I","C",20
"3071",2,2,3,1,5,"BI","P","E","A","E",9
"3072",5,5,4,5,0,"EN","P","E","G","P",3
"3073",5,5,5,5,5,"BA","P","E","G","P",15
"3074",2,3,2,1,1,"GV","M","E","G","R",3
"3075",5,5,5,4,3,"","P","E","A","R",25
"3076",5,3,5,1,2,"QP","P","S","I","E",21
"3077",5,5,5,5,3,"BE","P","E","A","E",20
"3078",5,3,5,1,5,"BI","P","E","A","E",26
"3079",1,1,2,1,1,"BE","P","E","A","E",10
"3080",1,3,2,1,5,"CE","M","U","I","C",19
"3081",5,5,5,5,5,"BI","P","E","A","C",20
"3082",5,5,1,1,1,"BP","P","S","I","C",34
"3083",3,1,2,2,4,"SG","B","E","G","P",3
"3084",4,4,5,5,5,"BI","P","E","I","P",19
"3085",2,2,5,4,5,"PE","M","E","I","C",9
"3086",1,2,3,1,2,"EN","B","E","I","C",3
"3087",2,3,1,2,1,"MR","P","E","I","R",3
"3088",2,4,2,2,1,"BE","M","S","I","C",12
"3089",5,5,5,2,3,"PE","M","E","I","C",15
"3090",4,4,4,4,4,"BI","P","E","I","P",9
"3091",2,3,2,4,5,"BE","M","E","I","",1
"3092",5,5,5,5,5,"BE","B","E","G","P",25
"3093",5,5,5,2,5,"BI","M","E","I","C",19
"3094",2,2,4,1,1,"PE","M","E","I","C",59
"3095",3,2,1,5,5,"CE","P","E","A","E",20
"3096",5,5,5,5,5,"","","","","",1
"3097",5,5,5,5,0,"BE","M","E","A","E",58
"3098",5,5,5,3,5,"BP","M","E","I","P",20
"3099",4,3,3,5,5,"GV","P","E","I","C",9
"3100",1,3,1,1,5,"BI","P","E","A","S",25
"3101",1,1,2,1,1,"","P","E","I","P",15
"3102",2,2,5,2,4,"BI","P","E","","C",20
"3103",2,1,3,1,5,"SS","M","E","A","R",25
"3104",5,5,5,5,3,"","M","E","I","C",57
"3105",1,1,1,1,1,"TH","B","E","I","R",3
"3106",5,5,2,2,0,"SR","M","E","G","P",13
"3107",2,2,2,2,4,"MR","M","E","A","E",9
"3108",2,2,5,5,4,"BE","P","R","I","C",15
"3109",1,3,5,2,5,"GV","M","E","G","C",14
"3110",5,5,5,5,5,"BE","M","E","G","R",10
"3111",5,5,5,2,2,"QP","M","E","I","P",25
"3112",5,5,5,5,3,"QP","M","E","I","P",58
"3113",5,5,5,5,5,"SS","P","E","A","E",9
"3114",3,5,5,2,5,"BA","P","E","A","E",25
"3115",2,2,5,5,4,"BI","P","E","A","E",32
"3116",2,2,4,1,1,"QP","P","E","G","C",20
"3117",1,2,2,1,1,"BE","M","E","I","P",9
"3118",2,2,4,1,1,"SR","M","E","I","R",36
"3119",5,5,5,5,3,"BI","P","E","A","R",20
"3120",5,5,5,2,2,"GV","M","E","G","P",15
"3121",1,1,2,4,2,"CE","P","E","A","E",20
"3122",1,2,3,2,4,"","M","E","I","C",3
"3123",4,5,4,4,5,"SS","P","S","G","C",26
"3124",5,5,5,5,5,"","M","E","G","P",15
"3125",2,3,2,2,5,"CM","","E","G","R",14
"3126",5,5,5,5,5,"SR","M","E","G","C",15
"3127",5,4,5,5,5,"PE","B","E","G","R",26
"3128",2,2,4,1,5,"SR","B","E","G","P",4
"3129",2,2,1,2,4,"GV","P","E","G","R",20
"3130",2,2,1,1,5,"BI","P","U","I","P",10
"3131",5,5,5,1,5,"BI","P","E","G","R",31
"3132",5,5,5,1,5,"SR","P","E","I","P",8
"3133",5,5,5,2,5,"BI","M","E","G","C",11
"3134",4,5,3,4,4,"BE","M","E","G","R",4
"3135",1,1,1,2,2,"BE","M","E","I","P",7
"3136",5,5,5,4,5,"SS","P","S","I","R",3
"3137",5,5,5,5,5,"BI","P","S","G","C",37
"3138",5,5,2,5,5,"BI","M","R","I","P",4
"3139",4,4,5,5,3,"BA","P","E","A","E",6
"3140",5,5,5,5,2,"BI","P","E","A","R",9
"3141",2,4,5,2,5,"BP","M","E","I","R",47
"3142",2,2,5,3,5,"CM","P","E","A","R",7
"3143",1,2,3,1,2,"BP","P","E","I","C",17
"3144",2,2,4,3,4,"PE","M","E","I","R",26
"3145",1,2,1,1,1,"PE","M","S","I","C",31
"3146",5,5,5,4,5,"BI","M","E","I","P",25
"3147",1,2,2,4,1,"BP","P","E","I","C",12
"3148",1,2,2,1,2,"BI","M","E","I","R",3
"3149",5,4,2,2,5,"SS","M","E","A","P",47
"3150",5,5,5,5,3,"PE","P","E","G","R",14
"3151",1,3,5,1,5,"BP","P","E","I","R",47
"3152",5,5,5,4,3,"GV","M","E","G","R",9
"3153",5,5,5,5,5,"BE","M","E","I","C",12
"3154",1,3,3,1,1,"CM","P","E","I","R",4
"3155",3,3,3,1,5,"BE","P","E","A","R",11
"3156",2,4,2,3,5,"","M","E","I","P",25
"3157",1,1,1,5,5,"TH","P","E","A","R",15
"3158",2,3,2,4,3,"MR","B","R","I","P",41
"3159",5,5,3,5,5,"GV","P","E","A","E",18
"3160",5,5,5,3,3,"BA","M","I","A","S",3
"3161",1,1,2,1,4,"BE","B","E","I","P",14
"3162",1,3,1,1,1,"BI","M","E","O","P",3
"3163",1,5,5,1,1,"BP","P","E","I","P",20
"3164",1,1,5,1,2,"BP","P","E","I","P",47
"3165",4,5,5,3,4,"PE","M","E","I","C",12
"3166",2,2,4,3,2,"PE","P","S","I","C",29
"3167",5,5,5,5,5,"CM","M","E","I","P",3
"3168",2,2,5,1,1,"QP","N","E","I","R",25
"3169",2,3,2,3,4,"SR","P","E","A","E",6
"3170",1,1,3,1,1,"SR","P","E","G","P",22
"3171",2,1,5,5,2,"BI","P","E","A","R",26
"3172",5,5,5,1,2,"PE","P","E","I","P",12
"3173",5,5,5,5,5,"MR","M","S","I","C",4
"3174",2,3,2,2,2,"BE","P","E","I","C",7
"3175",2,4,5,2,1,"PE","P","E","I","C",4
"3176",3,3,3,3,3,"CM","P","E","A","R",36
"3177",5,4,2,5,5,"SS","P","E","A","R",12
"3178",2,1,3,4,3,"","P","E","A","E",15
"3179",2,3,2,4,2,"SS","P","E","A","E",3
"3180",3,3,5,1,5,"PE","P","E","A","R",20
"3181",5,5,5,5,5,"BI","M","E","I","P",47
"3182",1,4,2,2,5,"SG","P","E","I","R",20
"3183",2,2,4,1,5,"BE","P","E","A","E",20
"3184",5,5,5,5,1,"CM","M","E","A","R",4
"3185",5,5,5,5,5,"BI","P","E","A","R",15
"3186",5,5,5,5,5,"GV","P","E","G","P",14
"3187",3,3,5,1,3,"BI","P","E","A","C",47
"3188",5,5,5,2,1,"BP","P","E","I","P",4
"3189",5,5,5,1,5,"","M","E","I","P",6
"3190",2,1,1,2,1,"BP","M","E","I","R",9
"3191",2,2,4,2,4,"CE","P","E","I","R",6
"3192",5,5,5,4,3,"SS","M","I","A","S",3
"3193",2,2,3,1,5,"BE","P","E","I","P",3
"3194",4,4,3,1,5,"BP","M","E","I","C",9
"3195",5,5,5,1,5,"BP","P","E","I","P",20
"3196",1,2,3,1,3,"BP","M","I","I","S",25
"3197",2,2,1,2,4,"BP","B","E","I","R",25
"3198",3,4,2,4,1,"SR","P","E","I","P",6
"3199",5,4,5,4,5,"CM","P","E","A","R",55
"3200",2,3,3,4,4,"BP","P","E","G","P",17
"3201",2,4,5,4,1,"PE","P","E","A","E",24
"3202",5,5,5,5,0,"","P","E","A","R",4
"3203",1,2,5,1,4,"BA","P","E","G","R",20
"3204",5,5,5,1,5,"BE","P","E","A","E",9
"3205",1,3,1,1,5,"SR","M","E","G","R",14
"3206",1,1,4,1,2,"BI","P","E","G","P",11
"3207",5,5,5,2,5,"SR","P","E","I","C",3
"3208",5,5,5,5,5,"CM","M","E","I","C",14
"3209",5,4,5,5,5,"PE","P","R","","R",26
"3210",5,5,5,3,3,"CM","P","E","A","R",25
"3211",4,5,5,4,1,"EN","P","E","A","E",11
"3212",5,5,5,5,1,"SS","M","R","G","C",26
"3213",1,1,2,1,2,"BE","P","E","A","R",12
"3214",5,5,5,5,0,"BP","P","E","I","R",4
"3215",1,2,5,2,2,"BE","M","E","I","P",4
"3216",5,4,5,4,1,"BI","P","E","A","C",9
"3217",4,3,2,1,2,"BE","M","S","I","C",3
"3218",2,2,5,1,4,"BI","M","E","A","R",55
"3219",5,4,5,5,5,"BE","M","S","I","R",36
"3220",4,4,5,5,1,"BA","P","E","A","R",58
"3221",5,3,5,3,5,"","P","E","A","E",15
"3222",5,5,4,4,5,"BI","P","E","G","P",4
"3223",2,2,5,2,4,"BE","P","E","A","E",20
"3224",5,5,5,5,5,"BI","P","E","A","P",4
"3225",0,0,0,0,5,"QP","P","R","G","C",1
"3226",4,4,4,2,2,"BE","P","E","A","E",20
"3227",3,3,3,4,3,"","P","E","I","P",3
"3228",2,0,2,1,2,"SS","P","E","A","E",1
"3229",2,2,4,2,5,"PE","M","E","I","P",22
"3230",3,3,2,1,2,"QP","P","E","A","R",10
"3231",5,5,5,4,4,"GV","P","E","G","R",3
"3232",5,5,1,2,5,"BI","P","E","A","R",32
"3233",5,5,2,1,1,"MR","P","E","I","P",36
"3234",2,2,1,2,1,"QP","B","E","I","R",3
"3235",5,5,5,5,5,"SS","P","E","A","R",28
"3236",4,4,5,4,2,"EN","M","E","I","C",5
"3237",1,1,5,1,2,"CE","P","E","A","E",25
"3238",5,5,5,2,2,"EN","M","E","I","C",4
"3239",2,2,5,4,5,"GV","M","E","G","R",14
"3240",5,5,5,5,5,"BI","P","E","I","R",6
"3241",1,1,5,1,1,"PE","B","E","I","P",15
"3242",2,3,2,2,2,"BA","P","I","A","E",55
"3243",3,2,3,2,5,"MR","B","E","I","R",47
"3244",5,5,5,5,5,"BI","P","E","A","",15
"3245",5,5,5,5,1,"PE","P","E","A","E",5
"3246",5,5,5,5,2,"SS","P","E","A","E",15
"3247",2,3,2,2,5,"MR","P","E","I","P",36
"3248",2,1,5,1,5,"BP","P","E","I","P",7
"3249",2,3,3,2,4,"BI","P","E","I","C",9
"3250",4,5,5,2,2,"BI","M","E","I","P",8
"3251",1,3,2,2,4,"SP","B","I","A","S",1
"3252",5,5,5,2,2,"BP","M","E","I","R",58
"3253",5,5,5,3,2,"CM","P","E","A","E",5
"3254",5,5,5,3,2,"CM","P","U","I","P",9
"3255",2,2,4,2,1,"QP","N","E","I","P",4
"3256",5,5,5,5,5,"PE","P","S","A","R",15
"3257",1,2,2,2,2,"MR","M","E","I","R",25
"3258",5,5,5,5,5,"CE","P","E","A","E",15
"3259",5,5,5,1,5,"TH","P","E","A","E",15
"3260",2,2,3,1,2,"BI","M","E","I","C",14
"3261",5,5,5,5,5,"CM","M","E","A","C",25
"3262",5,5,5,1,1,"BE","P","E","A","E",39
"3263",1,2,1,1,1,"CM","B","E","I","C",47
"3264",1,2,1,2,3,"BA","P","E","A","R",4
"3265",5,5,5,5,3,"QP","P","E","A","E",9
"3266",4,5,5,4,5,"BE","M","E","I","C",3
"3267",5,3,5,5,5,"GV","B","E","G","P",14
"3268",1,2,5,1,2,"QP","P","E","A","E",30
"3269",1,2,2,1,2,"PE","M","E","I","C",25
"3270",1,2,3,1,3,"QP","M","E","I","C",14
"3271",1,1,4,1,4,"PE","M","E","I","C",55
"3272",5,5,5,5,5,"SS","","","","",1
"3273",5,3,5,2,3,"BI","M","I","I","P",14
"3274",3,3,3,5,5,"BE","P","E","I","P",25
"3275",5,5,5,5,5,"BI","M","E","A","R",18
"3276",2,2,3,2,4,"QP","P","E","I","C",15
"3277",5,5,5,5,5,"BP","M","S","I","C",14
"3278",5,4,5,5,3,"BI","P","E","A","P",55
"3279",2,2,1,2,5,"CE","M","S","I","P",29
"3280",5,5,5,2,5,"QP","P","E","A","E",20
"3281",5,5,5,2,5,"CM","M","E","A","E",8
"3282",1,1,2,1,2,"BE","P","S","I","R",57
"3283",5,5,5,2,2,"PE","P","E","I","C",4
"3284",5,4,5,4,5,"PE","B","R","I","P",31
"3285",5,5,5,5,2,"CE","M","I","A","R",3
"3286",2,2,3,5,1,"QP","P","E","I","P",6
"3287",2,3,3,4,3,"PE","P","R","G","R",38
"3288",5,5,5,5,5,"BA","M","E","I","C",9
"3289",1,1,2,4,2,"CE","P","E","A","E",23
"3290",1,2,4,2,3,"SR","P","E","A","E",26
"3291",1,2,3,1,4,"QP","M","E","I","P",4
"3292",5,5,5,5,5,"SS","P","E","G","R",9
"3293",1,1,3,2,5,"PE","P","E","A","R",59
"3294",1,1,5,1,5,"CE","M","S","G","E",12
"3295",1,1,5,1,4,"GV","M","E","G","P",14
"3296",5,5,5,5,5,"CE","M","E","I","C",57
"3297",1,2,1,2,4,"PE","P","E","I","C",12
"3298",1,2,2,5,4,"","M","E","A","E",3
"3299",2,2,5,1,2,"MR","M","E","I","P",25
"3300",5,5,5,5,5,"CE","P","E","A","E",34
"3301",5,5,5,5,5,"PE","P","E","I","R",12
"3302",5,4,5,5,0,"QP","P","R","","C",34
"3303",5,5,5,2,5,"BI","P","E","G","R",14
"3304",5,5,5,5,5,"BI","P","E","G","R",15
"3305",5,5,5,5,5,"BP","P","E","G","C",8
"3306",2,1,5,2,5,"BI","P","E","A","E",9
"3307",5,5,5,5,5,"BI","P","E","G","P",9
"3308",5,5,5,2,2,"BP","M","E","G","R",3
"3309",5,5,5,4,1,"BI","P","E","G","R",20
"3310",3,3,3,5,3,"TH","P","R","A","E",1
"3311",2,3,2,5,5,"SS","P","R","A","R",1
"3312",1,2,5,5,2,"EN","M","E","G","P",1
"3313",5,5,1,1,5,"BI","P","E","G","R",4
"3314",5,5,5,5,5,"OT","P","E","A","R",1
"3315",5,5,5,5,2,"BA","P","E","A","R",1
"3316",1,1,1,1,1,"","","","","",1
"3317",5,3,3,4,4,"BI","P","E","G","C",4
"3318",1,2,2,5,2,"CM","P","E","G","P",1
"3319",3,3,5,4,3,"CM","M","E","A","P",1
"3320",3,3,3,1,5,"BI","M","E","I","R",1
"3321",1,3,2,1,1,"BI","P","E","A","R",2
"3322",4,4,5,5,5,"GV","B","E","G","P",1
"3323",1,3,4,1,5,"BI","M","E","G","P",1
"3324",2,3,2,1,2,"QP","M","E","G","",1
"3325",1,3,2,2,0,"","","","","",1
"3326",5,5,5,5,5,"TH","P","E","A","R",1
"3327",1,3,2,1,2,"PE","P","E","G","C",1
"3328",2,3,2,2,1,"BI","P","E","A","R",9
"3329",2,3,2,2,2,"TH","P","E","A","E",2
"3330",5,3,5,4,5,"BP","M","S","I","R",1
"3331",1,2,2,1,2,"PE","P","E","A","E",14
"3332",5,0,5,1,1,"QP","P","R","","",9
"3333",1,2,4,1,2,"QP","P","E","G","E",27
"3334",2,3,4,2,2,"BA","P","E","A","E",16
"3335",5,5,5,5,5,"BI","P","E","A","R",9
"3336",5,3,5,5,5,"BP","P","E","I","R",6
"3337",1,2,1,1,5,"PE","P","E","G","C",17
"3338",5,5,5,5,5,"MR","P","E","A","R",10
"3339",5,4,5,3,3,"BP","P","E","I","P",35
"3340",5,5,5,5,5,"BE","M","E","I","C",15
"3341",1,2,5,4,2,"QP","M","E","I","C",25
"3342",0,5,5,2,4,"BI","P","E","A","R",4
"3343",1,1,1,1,1,"PE","P","E","I","C",24
"3344",2,5,2,5,1,"SS","P","E","G","R",6
"3345",5,5,5,4,3,"BI","P","E","A","E",15
"3346",4,4,3,2,3,"SR","P","E","A","R",55
"3347",1,2,5,1,4,"BI","M","E","I","C",55
"3348",5,5,5,3,5,"BI","P","E","G","R",57
"3349",1,2,1,1,1,"CM","P","E","A","E",8
"3350",5,5,5,4,5,"CE","P","E","A","E",12
"3351",5,5,5,2,5,"EN","P","E","I","C",25
"3352",5,5,5,5,5,"CM","M","E","I","P",12
"3353",2,3,0,2,1,"QP","P","E","A","E",14
"3354",1,2,4,2,4,"CM","P","E","A","E",26
"3355",1,2,1,1,2,"CM","P","E","I","C",4
"3356",5,5,5,1,3,"BI","P","E","A","R",8
"3357",2,4,2,2,3,"SR","M","E","G","R",3
"3358",5,5,5,2,0,"QP","M","E","I","C",47
"3359",1,1,3,2,1,"QP","M","E","A","E",10
"3360",2,4,2,2,3,"SS","P","E","A","R",15
"3361",2,4,2,1,1,"EP","P","E","A","R",9
"3362",1,3,5,1,2,"","M","E","I","R",1
"3363",2,0,5,1,1,"SR","M","E","G","R",15
"3364",1,2,4,1,2,"CM","B","E","I","P",25
"3365",5,5,5,5,5,"BI","P","E","G","R",19
"3366",5,5,5,5,5,"CM","M","E","I","P",15
"3367",2,2,2,1,1,"BP","M","I","I","S",3
"3368",1,2,2,1,1,"CM","M","E","G","E",3
"3369",2,4,2,5,1,"SR","P","E","G","P",25
"3370",1,5,4,2,5,"GV","M","E","G","P",36
"3371",5,5,5,5,5,"","P","E","I","C",15
"3372",4,4,4,4,5,"GV","B","E","G","P",14
"3373",3,3,3,4,3,"GV","P","E","A","E",14
"3374",5,0,5,2,0,"BI","P","E","G","P",15
"3375",1,1,4,1,1,"CE","P","E","A","E",17
"3376",2,5,5,5,5,"PE","P","E","A","R",26
"3377",1,3,1,1,1,"SR","M","I","I","S",3
"3378",2,3,2,1,2,"BI","M","E","I","C",14
"3379",5,5,2,2,4,"BI","M","E","I","C",58
"3380",5,5,5,4,5,"BP","M","S","I","C",9
"3381",5,5,5,5,3,"BI","P","E","A","C",37
"3382",1,1,2,4,4,"BI","P","E","I","R",6
"3383",1,1,2,1,1,"BP","M","E","I","P",4
"3384",4,5,5,4,4,"BP","M","E","I","C",14
"3385",2,2,1,1,2,"SS","M","E","A","R",14
"3386",2,3,2,2,2,"SS","P","E","I","R",1
"3387",1,3,5,1,5,"BI","P","E","A","E",55
"3388",5,4,3,2,5,"BE","M","E","I","C",4
"3389",5,5,5,5,5,"BP","P","E","I","P",9
"3390",4,4,5,4,2,"BP","M","E","I","C",59
"3391",2,3,2,1,1,"QP","P","S","I","C",5
"3392",5,5,5,4,5,"","P","E","A","R",20
"3393",5,5,5,2,5,"BP","M","E","I","P",47
"3394",5,5,5,5,5,"BI","P","E","A","E",37
"3395",5,5,5,3,3,"BI","P","E","A","R",47
"3396",1,1,3,1,1,"BP","P","E","A","R",25
"3397",2,4,5,5,2,"QP","B","E","I","P",14
"3398",1,1,5,2,3,"PE","M","E","G","P",7
"3399",2,2,2,2,2,"BI","M","E","A","R",36
"3400",5,4,5,2,3,"MR","M","S","I","C",8
"3401",5,5,5,5,5,"MR","M","E","I","P",47
"3402",5,5,4,5,3,"","P","E","A","E",20
"3403",4,3,2,4,5,"","P","E","A","R",57
"3404",2,1,2,2,1,"BI","P","E","A","C",47
"3405",2,2,3,4,2,"BI","P","E","A","R",11
"3406",5,5,5,3,5,"BE","P","S","I","C",58
"3407",5,3,5,2,4,"SR","P","E","A","R",4
"3408",1,1,4,1,4,"QP","P","E","A","R",55
"3409",1,2,2,1,2,"BI","P","S","I","C",10
"3410",1,1,5,1,2,"BE","P","E","A","E",47
"3411",2,4,5,5,1,"BI","P","S","I","C",12
"3412",5,5,5,2,5,"BP","P","E","I","C",13
"3413",2,3,5,1,5,"BP","P","S","I","C",23
"3414",2,5,2,2,5,"CM","N","E","I","R",36
"3415",5,5,5,5,5,"PE","P","E","A","R",37
"3416",1,2,5,1,1,"CE","P","E","A","E",4
"3417",1,2,5,1,5,"GV","M","E","G","R",47
"3418",3,2,4,2,4,"QP","P","E","A","R",13
"3419",2,2,1,2,5,"CE","P","E","A","E",9
"3420",1,1,2,5,2,"GV","M","E","G","C",24
"3421",5,5,5,5,5,"BI","P","E","A","E",15
"3422",5,5,5,5,5,"","P","E","A","E",4
"3423",1,3,1,1,1,"BI","B","E","G","R",14
"3424",1,1,5,2,5,"SR","P","E","A","E",26
"3425",1,1,4,1,1,"PE","P","E","A","C",15
"3426",2,4,5,5,2,"BP","P","E","I","C",49
"3427",5,5,5,2,3,"BP","P","E","I","P",14
"3428",2,3,4,2,2,"BI","P","E","A","R",3
"3429",5,5,3,4,4,"CM","P","E","I","C",58
"3430",1,2,1,1,1,"CE","M","E","A","R",3
"3431",5,5,5,5,5,"PE","M","E","G","R",9
"3432",1,1,5,5,3,"SR","B","R","A","",26
"3433",1,2,3,1,3,"BA","M","I","A","S",3
"3434",5,3,5,3,5,"BI","P","E","G","P",26
"3435",1,3,5,5,2,"PE","P","E","A","E",31
"3436",2,2,1,2,2,"SS","M","E","I","C",3
"3437",1,1,1,1,1,"BA","P","E","A","R",10
"3438",2,2,5,1,4,"BI","P","E","G","P",6
"3439",1,2,1,1,2,"QP","P","E","A","E",11
"3440",5,5,5,4,5,"BI","M","E","I","R",3
"3441",1,4,2,5,1,"BI","P","E","","",26
"3442",2,2,3,4,3,"SR","P","E","A","R",12
"3443",5,5,5,5,5,"BP","M","E","A","R",58
"3444",4,4,4,1,1,"BI","P","E","G","C",55
"3445",5,5,5,5,5,"EN","P","E","A","E",23
"3446",5,5,5,2,4,"SS","P","E","A","R",36
"3447",2,3,4,2,1,"","P","E","A","E",57
"3448",1,2,5,5,1,"BE","M","R","A","E",4
"3449",1,2,5,1,1,"BI","P","E","A","R",55
"3450",1,1,2,5,2,"BI","P","R","A","R",7
"3451",2,3,4,2,3,"BI","P","E","A","R",3
"3452",2,3,2,2,4,"BP","M","I","","S",14
"3453",3,2,5,5,5,"SS","M","R","G","R",42
"3454",5,5,5,2,3,"BE","P","S","I","R",31
"3455",5,5,2,1,1,"PE","M","E","I","P",19
